"","match_id","team_id","team_name","id","using_opta_id","first_name","last_name","image_url","page_url","shirt","is_home_team","time_subbed_on","time_subbed_off","usual_position","position_row","role","is_captain","subbed_out","g","rating_num","rating_bgcolor","is_top_rating","is_match_finished","fantasy_score_num","fantasy_score_bgcolor","home_team_id","home_team_color","away_team_id","away_team_color","stats_fot_mob_rating","stats_minutes_played","stats_saves","stats_goals_conceded","stats_x_got_faced","stats_accurate_passes","stats_accurate_long_balls","stats_diving_save","stats_saves_inside_box","stats_acted_as_sweeper","stats_punches","stats_throws","stats_high_claim","stats_recoveries","stats_touches","stats_goals","stats_assists","stats_total_shots","stats_chances_created","stats_expected_assists_x_a","stats_passes_into_final_third","stats_accurate_crosses","stats_dispossessed","stats_tackles_won","stats_clearances","stats_headed_clearance","stats_interceptions","stats_dribbled_past","stats_ground_duels_won","stats_aerial_duels_won","stats_was_fouled","stats_fouls_committed","stats_shotmap","stats_expected_goals_x_g","stats_shot_accuracy","stats_successful_dribbles","stats_blocks","stats_corners","stats_blocked_shots","stats_expected_goals_on_target_x_got","stats_error_led_to_goal","stats_offsides","stats_own_goal","stats_clearance_off_the_line","stats_big_chance_missed","shotmap","is_starter","stats_penalties_miss","stats_saved_penalties","stats_penalties_won","stats_conceded_penalty","stats_errors_led_to_goal","stats_last_man_tackle","stats_penalty_goals_conceded","opp_rating","league","team_rating","elo_dif","page_url_2"
"1962","3978765","8118","Brisbane Roar","162134","FALSE","Scott","Neville","https://images.fotmob.com/image_resources/playerimages/162134.png","/players/162134/","2","FALSE","NA","NA","1","1","Defender","NA","NA","NA","7.4","#1ec853","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","7.37","90",NA,NA,"NA","66","2/5 (40%)",NA,NA,NA,NA,NA,NA," 8","91","0","0","3"," 0","0.03"," 8",NA," 2","1"," 8"," 3"," 2",NA,"3/7 (43%)","2/3 (67%)"," 1"," 1","TRUE","0.1","0","1/2 (50%)",NA,NA," 2","NA",NA,NA,NA,NA,NA,"list(id = c(2494063739, 2494060321, 2494063185), eventType = c(""AttemptSaved"", ""Miss"", ""AttemptSaved""), teamId = c(8118, 8118, 8118), playerId = c(162134, 162134, 162134), playerName = c(""Scott Neville"", ""Scott Neville"", ""Scott Neville""), x = c(95.7368450487786, 74.1509691575344, 74.7140759535344), y = c(37.7199999084473, 17.8336300405564, 19.7954142827718), min = c(68, 74, 90), minAdded = c(NA, NA, 5), isBlocked = c(TRUE, FALSE, TRUE), isOnTarget = c(TRUE, FALSE, TRUE), blockedX = c(97.4736842099, 
NA, 91.3), blockedY = c(37.27875, NA, 27.53047619), goalCrossedY = c(34.1525, 26.2853125, 35.22), goalCrossedZ = c(1.219999994, 0.802631575, 1.219999994), expectedGoals = c(0.0592283979058266, 0.0201925504952669, 0.019971190020442), expectedGoalsOnTarget = c(NA, NA, NA), shotType = c(""RightFoot"", ""RightFoot"", ""RightFoot""), situation = c(""FromCorner"", ""RegularPlay"", ""RegularPlay""), period = c(""SecondHalf"", ""SecondHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE, FALSE), onGoalShot = list(x = c(0.959656084656084, 
2, 0.677248677248676), y = c(0.322751321164021, 0.104039415076761, 0.322751321164021), zoomRatio = c(1, 0.489974480495808, 1)), teamColor = c(""#fd5106"", ""#fd5106"", ""#fd5106""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/162134/scott-neville"
"1963","3978765","8118","Brisbane Roar","750901","FALSE","Jordan","Holmes","https://images.fotmob.com/image_resources/playerimages/750901.png","/players/750901/","23","FALSE","NA","NA","0","0","Keeper","NA","NA","NA","6.3","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","6.29","90","2","1","0.78","18","5/13 (38%)","0","1","0","0","7","2","7","29","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/750901/jordan-holmes"
"1964","3978765","1079464","Western United","1217265","FALSE","Nicolas","Milanovic","https://images.fotmob.com/image_resources/playerimages/1217265.png","/players/1217265/","26","TRUE","46","NA","2","0","Midfielder","NA","NA","NA","6.3","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","6.29","45",NA,NA,"NA","24","0/2 (0%)",NA,NA,NA,NA,NA,NA," 3","37","0","0","1"," 0","0.01"," 1","0/2 (0%)"," 0","2"," 1",NA,NA," 1","3/8 (38%)","0/2 (0%)"," 0"," 0","TRUE","0.03","0","1/5 (20%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2494059197, eventType = ""Miss"", teamId = 1079464, playerId = 1217265, playerName = ""Nicolas Milanovic"", x = 95.0614020350607, y = 26.111875, min = 64, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = 98.6315789471, blockedY = 36.05875, goalCrossedY = 50.9370700622, goalCrossedZ = 0.1797894728, expectedGoals = 0.0260939821600914, expectedGoalsOnTarget = NA, shotType = ""Header"", situation = ""FromCorner"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0, y = 0.0106151460754273, 
    zoomRatio = 0.223179096863759), teamColor = ""#333333"")","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/1217265/nicolas-milanovic"
"1965","3978765","1079464","Western United","823541","FALSE","Dylan","Pierias","https://images.fotmob.com/image_resources/playerimages/823541.png","/players/823541/","5","TRUE","56","NA","3","0","Attacker","NA","NA","NA","6.6","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","6.58","34",NA,NA,"NA","9","0/1 (0%)",NA,NA,NA,NA,NA,NA," 1","20","0","0","2"," 0","NA"," 1",NA," 0","2",NA,NA,NA,NA,"4/7 (57%)","1/1 (100%)"," 1"," 0","TRUE","0.07","0","1/4 (25%)",NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = c(2494059677, 2494061359), eventType = c(""Miss"", ""AttemptSaved""), teamId = c(1079464, 1079464), playerId = c(823541, 823541), playerName = c(""Dylan Pierias"", ""Dylan Pierias""), x = c(81.6966053793311, 96.4122807008), y = c(46.8733757928, 45.9625456287257), min = c(69, 81), minAdded = c(NA, NA), isBlocked = c(FALSE, TRUE), isOnTarget = c(FALSE, TRUE), blockedX = c(NA, 97.3771929818), blockedY = c(NA, 44.4211464923), goalCrossedY = c(26.5165625, 32.0175), goalCrossedZ = c(4.5846896616, 1.219999994
), expectedGoals = c(0.0202076435089111, 0.0480054058134556), expectedGoalsOnTarget = c(NA, NA), shotType = c(""RightFoot"", ""LeftFoot""), situation = c(""RegularPlay"", ""RegularPlay""), period = c(""SecondHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(2, 1.5244708994709), y = c(0.612644878987765, 0.322751321164021), zoomRatio = c(0.505115463314821, 1)), teamColor = c(""#333333"", ""#333333""))","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/823541/dylan-pierias"
"1966","3978765","1079464","Western United","1313184","FALSE","Rhys","Bozinovski","https://images.fotmob.com/image_resources/playerimages/1313184.png","/players/1313184/","42","TRUE","56","NA","2","0","Midfielder","NA","NA","NA","6.0","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","5.99","34",NA,NA,"NA","22","0/1 (0%)",NA,NA,NA,NA,NA,NA," 1","26","0","0","0"," 0","0.01"," 3",NA," 0","NA",NA,NA,NA," 1","0/2 (0%)","0/2 (0%)"," 0"," 0",NA,"NA","NA","0/1 (0%)"," 2",NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/1313184/rhys-bozinovski"
"1967","3978765","1079464","Western United","1106919","FALSE","Noah","Botic","https://images.fotmob.com/image_resources/playerimages/1106919.png","/players/1106919/","38","TRUE","76","NA","3","0","Attacker","NA","NA","NA","6.0","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106"," 6","14",NA,NA,"NA","3",NA,NA,NA,NA,NA,NA,NA,NA," 4","0","0","1"," 0","NA"," 1",NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0","TRUE","0.04","NA",NA,NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = 2494061637, eventType = ""AttemptSaved"", teamId = 1079464, playerId = 1106919, playerName = ""Noah Botic"", x = 96.4122807008, y = 27.950714285, min = 77, minAdded = NA, isBlocked = TRUE, isOnTarget = TRUE, blockedX = 98.0526315785, blockedY = 29.799761903, goalCrossedY = 36.5925, goalCrossedZ = 1.219999994, expectedGoals = 0.0433062426745892, expectedGoalsOnTarget = NA, shotType = ""Header"", situation = ""RegularPlay"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0.314153439153439, 
    y = 0.322751321164021, zoomRatio = 1), teamColor = ""#333333"")","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/1106919/noah-botic"
"1968","3978765","1079464","Western United","970278","FALSE","Dylan","Wenzel-Halls","https://images.fotmob.com/image_resources/playerimages/970278.png","/players/970278/","9","TRUE","NA","NA","3","0","Attacker","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/970278/dylan-wenzel-halls"
"1969","3978765","1079464","Western United","685994","FALSE","Jacob","Tratt","https://images.fotmob.com/image_resources/playerimages/685994.png","/players/685994/","27","TRUE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/685994/jacob-tratt"
"1970","3978765","1079464","Western United","1110452","FALSE","Ryan","Scott","https://images.fotmob.com/image_resources/playerimages/1110452.png","/players/1110452/","37","TRUE","NA","NA","0","0","Keeper","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","0","NA","0","0","0.93","NA","0","0","0","0","0","0","0","0","0","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"16.1","A-League","18.62","2.52","/players/1110452/ryan-scott"
"1971","3978765","8118","Brisbane Roar","1037002","FALSE","Riku","Danzaki","https://images.fotmob.com/image_resources/playerimages/1037002.png","/players/1037002/","8","FALSE","56","NA","2","0","Midfielder","NA","NA","NA","7.3","#1ec853","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","7.32","34",NA,NA,"NA","21","1/1 (100%)",NA,NA,NA,NA,NA,NA," 5","32","0","0","2"," 2","0.14"," 4","0/1 (0%)"," 1","1",NA,NA," 1",NA,"3/4 (75%)","1/1 (100%)"," 0"," 0","TRUE","0.04","0","2/2 (100%)",NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = c(2494059971, 2494061769), eventType = c(""Miss"", ""AttemptSaved""), teamId = c(8118, 8118), playerId = c(1037002, 1037002), playerName = c(""Riku Danzaki"", ""Riku Danzaki""), x = c(64.4655339848, 86.0308790762482), y = c(15.9419110962718, 24.3495530759129), min = c(71, 84), minAdded = c(NA, NA), isBlocked = c(FALSE, TRUE), isOnTarget = c(FALSE, TRUE), blockedX = c(NA, 88.1779411764), blockedY = c(NA, 25.3603125), goalCrossedY = c(22.4578343989, 35.60125), goalCrossedZ = c(1.5153684136, 1.219999994
), expectedGoals = c(0.0111142909154296, 0.0294067393988371), expectedGoalsOnTarget = c(NA, NA), shotType = c(""RightFoot"", ""RightFoot""), situation = c(""RegularPlay"", ""RegularPlay""), period = c(""SecondHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(2, 0.576388888888889), y = c(0.131289782695163, 0.322751321164021), zoomRatio = c(0.327494868002912, 1)), teamColor = c(""#fd5106"", ""#fd5106""))","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/1037002/riku-danzaki"
"1972","3978765","8118","Brisbane Roar","180096","FALSE","Jack","Hingert","https://images.fotmob.com/image_resources/playerimages/180096.png","/players/180096/","19","FALSE","56","NA","1","0","Defender","NA","NA","NA","6.2","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","6.17","34",NA,NA,"NA","22",NA,NA,NA,NA,NA,NA,NA," 1","35","0","0","0"," 0","NA"," 1","0/5 (0%)"," 2","2",NA,NA," 1",NA,"2/4 (50%)"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/180096/jack-hingert"
"1973","3978765","8118","Brisbane Roar","886617","FALSE","Rahmat","Akbari","https://images.fotmob.com/image_resources/playerimages/886617.png","/players/886617/","7","FALSE","69","NA","2","0","Midfielder","NA","NA","NA","6.4","#f08022","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","6.36","21",NA,NA,"NA","12",NA,NA,NA,NA,NA,NA,NA," 1","18","0","0","0"," 2","0.02",NA,NA," 2","3",NA,NA,NA," 2","3/7 (43%)","1/1 (100%)"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/886617/rahmat-akbari"
"1974","3978765","8118","Brisbane Roar","1239647","FALSE","Cyrus","Dehmie","https://images.fotmob.com/image_resources/playerimages/1239647.png","/players/1239647/","29","FALSE","83","NA","3","0","Attacker","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106"," 0","7",NA,NA,"NA","4",NA,NA,NA,NA,NA,NA,NA,NA," 6","0","0","1"," 0","NA"," 1",NA," 0","NA",NA,NA,NA,NA," 0","0/2 (0%)"," 0"," 0","TRUE","0.03","NA",NA,NA,NA," 1","NA",NA," 1",NA,NA,NA,"list(id = 2494063059, eventType = ""AttemptSaved"", teamId = 8118, playerId = 1239647, playerName = ""Cyrus Dehmie"", x = 89.8000030517578, y = 47.2236942643, min = 90, minAdded = 3, isBlocked = TRUE, isOnTarget = TRUE, blockedX = 90.8, blockedY = 46.1727388498, goalCrossedY = 32.39875, goalCrossedZ = 0.9824210478, expectedGoals = 0.0254937708377838, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 1.42361111111111, 
    y = 0.259899748095238, zoomRatio = 1), teamColor = ""#fd5106"")","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/1239647/cyrus-dehmie"
"1975","3978765","8118","Brisbane Roar","951753","FALSE","Jez","Lofthouse","https://images.fotmob.com/image_resources/playerimages/951753.png","/players/951753/","11","FALSE","NA","NA","3","0","Attacker","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/951753/jez-lofthouse"
"1976","3978765","8118","Brisbane Roar","1329010","FALSE","Louis","Zabala","https://images.fotmob.com/image_resources/playerimages/1329010.png","/players/1329010/","35","FALSE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/1329010/louis-zabala"
"1977","3978765","8118","Brisbane Roar","1020310","FALSE","Macklin","Freke","https://images.fotmob.com/image_resources/playerimages/1020310.png","/players/1020310/","1","FALSE","NA","NA","0","0","Keeper","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","1079464","#333333","8118","#fd5106","0","NA","0","0","0.78","NA","0","0","0","0","0","0","0","0","0","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","FALSE",NA,NA,NA,NA,NA,NA,NA,"18.62","A-League","16.1","-2.52","/players/1020310/macklin-freke"
"1978","3978766","8164","Central Coast Mariners","69188","FALSE","Danny","Vukovic","https://images.fotmob.com/image_resources/playerimages/69188.png","/players/69188/","20","TRUE","NA","NA","0","0","Keeper","NA","NA","NA","7.3","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","7.25","90","5","1","0.82","31","5/13 (38%)","2","4","0","1","6","0","10","43","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/69188/danny-vukovic"
"1979","3978766","8164","Central Coast Mariners","424603","FALSE","Storm","Roux","https://images.fotmob.com/image_resources/playerimages/424603.png","/players/424603/","15","TRUE","NA","NA","1","1","Defender","NA","NA","NA","8.3","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","8.28","90",NA,NA,"NA","49","5/7 (71%)",NA,NA,NA,NA,NA,NA," 5","83","0","1","0"," 2","0.32","11","1/1 (100%)"," 1","4"," 6"," 4"," 3"," 1","5/9 (56%)","3/3 (100%)"," 2"," 1",NA,"NA","NA","0/1 (0%)"," 2",NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/424603/storm-roux"
"1980","3978766","8164","Central Coast Mariners","1338086","FALSE","Nectarios","Triantis","https://images.fotmob.com/image_resources/playerimages/1338086.png","/players/1338086/","25","TRUE","NA","67","1","1","Defender","NA","NA","NA","6.9","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","6.94","67",NA,NA,"NA","55","6/7 (86%)",NA,NA,NA,NA,NA,NA," 5","65","0","0","1"," 0","NA"," 1",NA," 0","1"," 5"," 3",NA,NA,"2/2 (100%)","2/5 (40%)"," 1"," 0","TRUE","0.03","0",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/1338086/nectarios-triantis"
"1981","3978766","8164","Central Coast Mariners","505932","FALSE","Brian","Kaltak","https://images.fotmob.com/image_resources/playerimages/505932.png","/players/505932/","3","TRUE","NA","NA","1","1","Defender","NA","NA","NA","8.0","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060"," 8","90",NA,NA,"NA","69","4/10 (40%)",NA,NA,NA,NA,NA,NA," 4","88","0","1","1"," 1","0.4"," 5",NA," 0","NA"," 4"," 1"," 6",NA," 0","6/9 (67%)"," 0"," 0","TRUE","0.03","NA",NA," 2",NA," 1","NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/505932/brian-kaltak"
"1982","3978766","8164","Central Coast Mariners","1315434","FALSE","Jacob","Farrell","https://images.fotmob.com/image_resources/playerimages/1315434.png","/players/1315434/","18","TRUE","NA","NA","1","1","Defender","NA","NA","NA","7.5","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","7.45","90",NA,NA,"NA","43","2/4 (50%)",NA,NA,NA,NA,NA,NA," 8","74","0","0","0"," 0","0.01"," 4","0/1 (0%)"," 0","1"," 3"," 3"," 4"," 1","3/9 (33%)","3/5 (60%)"," 1"," 2",NA,"NA","NA","1/4 (25%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/1315434/jacob-farrell"
"1983","3978766","8164","Central Coast Mariners","737141","FALSE","Beni","Nkololo","https://images.fotmob.com/image_resources/playerimages/737141.png","/players/737141/","11","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","6.9","#f08022","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","6.89","90",NA,NA,"NA","24",NA,NA,NA,NA,NA,NA,NA," 8","44","0","0","3"," 0","0.06"," 2",NA," 2","NA"," 6"," 4",NA," 1","1/10 (10%)","5/8 (63%)"," 0"," 3","TRUE","0.16","1","1/4 (25%)",NA," 1"," 1","0.05",NA,NA,NA,NA,NA,"list(id = c(2494285971, 2494291885, 2494295597), eventType = c(""AttemptSaved"", ""AttemptSaved"", ""Miss""), teamId = c(8164, 8164, 8164), playerId = c(737141, 737141, 737141), playerName = c(""Beni Nkololo"", ""Beni Nkololo"", ""Beni Nkololo""), x = c(87.7485326877518, 88.3926486968759, 81.2461182240656), y = c(36.8974994182587, 36.7449988365173, 25.0134366178513), min = c(45, 60, 76), minAdded = c(1, NA, NA), isBlocked = c(FALSE, TRUE, FALSE), isOnTarget = c(TRUE, TRUE, FALSE), blockedX = c(103.6724137932, 
99.9741379314, NA), blockedY = c(35.525, 36.51625, NA), goalCrossedY = c(34.83875, 36.36375, 39.881190477), goalCrossedZ = c(0.2439999988, 1.219999994, 3.4984827616), expectedGoals = c(0.0467149801552296, 0.0635240375995636, 0.0461558885872364), expectedGoalsOnTarget = c(0.0488, NA, NA), shotType = c(""LeftFoot"", ""LeftFoot"", ""LeftFoot""), situation = c(""RegularPlay"", ""FromCorner"", ""RegularPlay""), period = c(""FirstHalf"", ""SecondHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE, FALSE), onGoalShot = list(
    x = c(0.778108465608464, 0.374669312169311, 1.11022302462516e-16), y = c(0.0645502642328042, 0.322751321164021, 0.594859624982692), zoomRatio = c(1, 1, 0.642727015012135)), teamColor = c(""#1858A8"", ""#1858A8"", ""#1858A8""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/737141/beni-nkololo"
"1984","3978766","8164","Central Coast Mariners","1016158","FALSE","Joshua","Nisbet","https://images.fotmob.com/image_resources/playerimages/1016158.png","/players/1016158/","4","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","7.4","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","7.35","90",NA,NA,"NA","43","2/2 (100%)",NA,NA,NA,NA,NA,NA," 6","56","0","0","0"," 1","NA"," 3",NA," 1","1"," 1"," 1"," 1"," 2","4/9 (44%)"," 0"," 1"," 0",NA,"NA","NA","2/4 (50%)"," 1",NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/1016158/joshua-nisbet"
"1985","3978766","8164","Central Coast Mariners","1315433","FALSE","Harrison","Steele","https://images.fotmob.com/image_resources/playerimages/1315433.png","/players/1315433/","13","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","7.1","#1ec853","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","7.11","90",NA,NA,"NA","38","3/4 (75%)",NA,NA,NA,NA,NA,NA," 1","47","0","0","0"," 1","0.03"," 6","0/1 (0%)"," 0","NA"," 2"," 2"," 3"," 2","0/2 (0%)","2/3 (67%)"," 0"," 0",NA,"0.05","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/1315433/harrison-steele"
"1986","3978766","8164","Central Coast Mariners","1324022","FALSE","Garang","Kuol","https://images.fotmob.com/image_resources/playerimages/1324022.png","/players/1324022/","14","TRUE","NA","79","2","3","Midfielder","NA","NA","NA","6.9","#f08022","FALSE","TRUE",NA,"purple","8164","#1858A8","6230","#183060","6.86","79",NA,NA,"NA","13","2/3 (67%)",NA,NA,NA,NA,NA,NA," 9","31","0","0","0"," 1","0.31"," 2","2/3 (67%)"," 3","NA"," 1",NA," 1",NA,"2/9 (22%)","1/2 (50%)"," 1"," 2",NA,"NA","NA","1/4 (25%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"26.17","A-League","20.53","-5.64","/players/1324022/garang-kuol"
